,Int,IntYds,IntAvg,IntLong,IntTd,Solo,Ast,Tot,Sack,SackYds,SId,TId,PId,Player
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T12,P2734,/players/jmon-moore-moorejm01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P2734,/players/jmon-moore-moorejm01
0,0,0,0.00,0,0,33,52,0.0,0.0,--,S5,T14,P2735,/players/antonio-morrison-morrian02
1,0,0,0.00,0,0,64,109,0.0,0.0,--,S4,T14,P2735,/players/antonio-morrison-morrian02
2,0,0,0.00,0,0,27,48,1.0,11.0,--,S3,T12,P2735,/players/antonio-morrison-morrian02
0,1,0,0.00,0,0,35,52,11.0,76.5,--,S5,T12,P2736,/players/nick-perry-perryni01
1,0,0,0.00,0,0,23,38,7.0,43.0,--,S4,T12,P2736,/players/nick-perry-perryni01
2,0,0,0.00,0,0,15,24,1.5,11.5,--,S3,T12,P2736,/players/nick-perry-perryni01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T23,P2738,/players/korey-toomer-toomeko01
1,1,59,59.00,59t,1,30,48,1.0,9.0,--,S4,T26,P2738,/players/korey-toomer-toomeko01
2,0,0,0.00,0,0,3,3,0.0,0.0,--,S3,T12,P2738,/players/korey-toomer-toomeko01
0,0,0,0.00,0,0,33,58,4.5,28.5,--,S5,T22,P2739,/players/muhammad-wilkerson-wilkemu01
1,1,3,3.00,3,0,26,46,3.5,13.5,--,S4,T22,P2739,/players/muhammad-wilkerson-wilkemu01
2,0,0,0.00,0,0,2,5,0.0,0.0,--,S3,T12,P2739,/players/muhammad-wilkerson-wilkemu01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T29,P2740,/players/justin-davis-davisju01
1,0,0,0.00,0,0,3,3,0.0,0.0,--,S3,T29,P2740,/players/justin-davis-davisju01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P2740,/players/justin-davis-davisju01
0,0,0,0.00,0,0,24,35,3.5,21.5,--,S5,T29,P2741,/players/dominique-easley-easledo01
1,0,0,0.00,0,0,4,4,0.0,0.0,--,S3,T29,P2741,/players/dominique-easley-easledo01
0,0,0,0.00,0,0,4,5,0.0,0.0,--,S4,T29,P2742,/players/dominique-hatfield-hatfido01
1,0,0,0.00,0,0,0,1,0.0,0.0,--,S3,T29,P2742,/players/dominique-hatfield-hatfido01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P2742,/players/dominique-hatfield-hatfido01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T11,P2743,/players/isaiah-johnson-johnsis01
1,0,0,0.00,0,0,1,6,0.0,0.0,--,S4,T29,P2743,/players/isaiah-johnson-johnsis01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T29,P2743,/players/isaiah-johnson-johnsis01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T14,P2743,/players/isaiah-johnson-johnsis01
0,0,0,0.00,0,0,4,6,0.0,0.0,--,S3,T29,P2744,/players/justin-lawler-lawleju01
0,0,0,0.00,0,0,4,6,0.0,0.0,--,S5,T29,P2745,/players/matt-longacre-longama01
1,0,0,0.00,0,0,16,23,5.5,25.0,--,S4,T29,P2745,/players/matt-longacre-longama01
2,0,0,0.00,0,0,8,17,1.0,0.0,--,S3,T29,P2745,/players/matt-longacre-longama01
0,0,0,0.00,0,0,3,3,0.0,0.0,--,S5,T12,P2746,/players/sam-shields-shielsa01
1,1,22,22.00,22,0,18,22,0.0,0.0,--,S3,T29,P2746,/players/sam-shields-shielsa01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T18,P2747,/players/john-sullivan-sullijo06
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T29,P2747,/players/john-sullivan-sullijo06
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T29,P2747,/players/john-sullivan-sullijo06
0,0,0,0.00,0,0,18,24,2.0,7.0,--,S5,T29,P2748,/players/ethan-westbrooks-westbet01
1,0,0,0.00,0,0,14,23,4.0,20.0,--,S4,T29,P2748,/players/ethan-westbrooks-westbet01
2,0,0,0.00,0,0,5,8,1.0,7.0,--,S3,T29,P2748,/players/ethan-westbrooks-westbet01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T23,P2748,/players/ethan-westbrooks-westbet01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T2,P2749,/players/nick-williams-willini04
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T2,P2749,/players/nick-williams-willini04
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T31,P2749,/players/nick-williams-willini04
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T10,P2749,/players/nick-williams-willini04
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T29,P2750,/players/trevon-young-youngtr02
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T29,P2750,/players/trevon-young-youngtr02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T18,P2751,/players/stacy-coley-coleyst01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T18,P2751,/players/stacy-coley-coleyst01
0,1,4,4.00,4,0,11,17,2.0,11.0,--,S5,T18,P2752,/players/tom-johnson-johnsto05
1,0,0,0.00,0,0,17,32,2.0,8.0,--,S4,T18,P2752,/players/tom-johnson-johnsto05
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T28,P2752,/players/tom-johnson-johnsto05
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T18,P2753,/players/kevin-mcdermott-mcderke01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T18,P2753,/players/kevin-mcdermott-mcderke01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T18,P2753,/players/kevin-mcdermott-mcderke01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T18,P2753,/players/kevin-mcdermott-mcderke01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T18,P2754,/players/david-morgan-morgada05
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T18,P2754,/players/david-morgan-morgada05
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T18,P2754,/players/david-morgan-morgada05
0,0,0,0.00,0,0,34,47,3.0,7.0,--,S5,T14,P2755,/players/david-parry-parryda01
1,0,0,0.00,0,0,0,1,0.0,0.0,--,S4,T20,P2755,/players/david-parry-parryda01
2,0,0,0.00,0,0,3,4,1.0,6.0,--,S3,T18,P2755,/players/david-parry-parryda01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T19,P2755,/players/david-parry-parryda01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T2,P2756,/players/aldrick-robinson-robinal01
1,0,0,0.00,0,0,5,5,0.0,0.0,--,S4,T27,P2756,/players/aldrick-robinson-robinal01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T18,P2756,/players/aldrick-robinson-robinal01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T5,P2756,/players/aldrick-robinson-robinal01
0,0,0,0.00,0,0,3,5,0.0,0.0,--,S3,T18,P2757,/players/roc-thomas-thomaro12
0,0,0,0.00,0,0,9,14,1.0,5.0,--,S5,T21,P2758,/players/jay-bromley-bromlja01
1,0,0,0.00,0,0,17,21,1.0,8.0,--,S4,T21,P2758,/players/jay-bromley-bromlja01
2,0,0,0.00,0,0,3,4,0.0,0.0,--,S3,T20,P2758,/players/jay-bromley-bromlja01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T27,P2758,/players/jay-bromley-bromlja01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T17,P2759,/players/jermon-bushrod-bushrje01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T17,P2759,/players/jermon-bushrod-bushrje01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T20,P2759,/players/jermon-bushrod-bushrje01
0,0,0,0.00,0,0,4,4,0.0,0.0,--,S5,T4,P2760,/players/mike-gillislee-gillimi01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T19,P2760,/players/mike-gillislee-gillimi01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T19,P2760,/players/mike-gillislee-gillimi01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T32,P2761,/players/josh-leribeus-leribjo01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T20,P2761,/players/josh-leribeus-leribjo01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T20,P2761,/players/josh-leribeus-leribjo01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T30,P2761,/players/josh-leribeus-leribjo01
0,0,0,0.00,0,0,5,5,0.0,0.0,--,S5,T6,P2762,/players/cameron-meredith-meredca01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T6,P2762,/players/cameron-meredith-meredca01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T20,P2762,/players/cameron-meredith-meredca01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T13,P2763,/players/derek-newton-newtode01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T20,P2763,/players/derek-newton-newtode01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T4,P2764,/players/brandon-tate-tatebr01
1,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T4,P2764,/players/brandon-tate-tatebr01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T20,P2764,/players/brandon-tate-tatebr01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T20,P2765,/players/max-unger-ungerma01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T20,P2765,/players/max-unger-ungerma01
2,0,0,0.00,0,0,3,3,0.0,0.0,--,S3,T20,P2765,/players/max-unger-ungerma01
0,0,0,0.00,0,0,15,26,0.0,0.0,--,S5,T11,P2766,/players/tyrunn-walker-walkety01
1,0,0,0.00,0,0,15,22,1.0,7.0,--,S4,T29,P2766,/players/tyrunn-walker-walkety01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T4,P2766,/players/tyrunn-walker-walkety01
0,0,0,0.00,0,0,20,34,5.0,52.0,--,S5,T24,P2767,/players/connor-barwin-barwico01
1,0,0,0.00,0,0,26,34,5.0,31.0,--,S4,T29,P2767,/players/connor-barwin-barwico01
2,0,0,0.00,0,0,6,12,1.0,5.0,--,S3,T21,P2767,/players/connor-barwin-barwico01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T3,P2768,/players/kaelin-clay-clayka01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T4,P2768,/players/kaelin-clay-clayka01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T21,P2768,/players/kaelin-clay-clayka01
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T8,P2769,/players/corey-coleman-colemco02
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T8,P2769,/players/corey-coleman-colemco02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T4,P2769,/players/corey-coleman-colemco02
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S3,T21,P2770,/players/jawill-davis-davisja14
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T12,P2770,/players/jawill-davis-davisja14
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T8,P2771,/players/john-greco-grecojo01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T8,P2771,/players/john-greco-grecojo01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2771,/players/john-greco-grecojo01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2772,/players/quadree-henderson-hendequ01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T15,P2772,/players/quadree-henderson-hendequ01
0,0,0,0.00,0,0,15,20,0.0,0.0,--,S5,T29,P2773,/players/michael-jordan-jordami02
1,0,0,0.00,0,0,16,20,0.0,0.0,--,S4,T8,P2773,/players/michael-jordan-jordami02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2773,/players/michael-jordan-jordami02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T31,P2773,/players/michael-jordan-jordami02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2774,/players/kyle-lauletta-lauleky01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T21,P2774,/players/kyle-lauletta-lauleky01
0,4,0,0.00,0,0,45,67,0.0,0.0,--,S5,T17,P2775,/players/tony-lippett-lippeto01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T17,P2775,/players/tony-lippett-lippeto01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T7,P2775,/players/tony-lippett-lippeto01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T25,P2776,/players/brian-mihalik-mihalbr01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T11,P2776,/players/brian-mihalik-mihalbr01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2776,/players/brian-mihalik-mihalbr01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T21,P2776,/players/brian-mihalik-mihalbr01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T20,P2777,/players/kamrin-moore-mooreka03
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T7,P2778,/players/alonzo-russell-russeal01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T7,P2778,/players/alonzo-russell-russeal01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2778,/players/alonzo-russell-russeal01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T21,P2778,/players/alonzo-russell-russeal01
0,0,0,0.00,0,0,4,5,0.0,0.0,--,S4,T21,P2779,/players/shane-smith-smithsh10
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2779,/players/shane-smith-smithsh10
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T20,P2779,/players/shane-smith-smithsh10
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T5,P2780,/players/jonathan-stewart-stewajo02
1,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T5,P2780,/players/jonathan-stewart-stewajo02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T21,P2780,/players/jonathan-stewart-stewajo02
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T3,P2781,/players/kamar-aiken-aikenka01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T14,P2781,/players/kamar-aiken-aikenka01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T24,P2781,/players/kamar-aiken-aikenka01
0,1,0,0.00,0,0,62,87,1.0,9.0,--,S5,T4,P2782,/players/corey-graham-grahaco01
1,2,73,36.50,59,0,34,38,0.0,0.0,--,S4,T24,P2782,/players/corey-graham-grahaco01
2,1,29,29.00,29,0,43,56,0.0,0.0,--,S3,T24,P2782,/players/corey-graham-grahaco01
0,1,0,0.00,0,0,7,9,0.0,0.0,--,S5,T6,P2783,/players/deiondre-hall-hallde05
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T6,P2783,/players/deiondre-hall-hallde05
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T6,P2783,/players/deiondre-hall-hallde05
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T24,P2783,/players/deiondre-hall-hallde05
0,0,0,0.00,0,0,22,35,4.0,24.0,--,S5,T19,P2784,/players/chris-long-longch03
1,0,0,0.00,0,0,20,28,5.0,15.0,--,S4,T24,P2784,/players/chris-long-longch03
2,0,0,0.00,0,0,15,23,6.5,49.5,--,S3,T24,P2784,/players/chris-long-longch03
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T22,P2785,/players/dexter-mcdougle-mcdoude01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T22,P2785,/players/dexter-mcdougle-mcdoude01
2,0,0,0.00,0,0,4,5,0.0,0.0,--,S3,T24,P2785,/players/dexter-mcdougle-mcdoude01
0,0,0,0.00,0,0,11,22,1.5,6.0,--,S5,T11,P2786,/players/haloti-ngata-ngataha01
1,0,0,0.00,0,0,7,7,2.0,12.0,--,S4,T11,P2786,/players/haloti-ngata-ngataha01
2,0,0,0.00,0,0,11,17,1.0,5.0,--,S3,T24,P2786,/players/haloti-ngata-ngataha01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T24,P2787,/players/tre-sullivan-sullitr01
1,0,0,0.00,0,0,12,17,0.0,0.0,--,S3,T24,P2787,/players/tre-sullivan-sullitr01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T24,P2787,/players/tre-sullivan-sullitr01
0,0,0,0.00,0,0,9,15,2.0,13.0,--,S5,T24,P2788,/players/destiny-vaeao-vaeaode01
1,0,0,0.00,0,0,7,10,0.0,0.0,--,S4,T24,P2788,/players/destiny-vaeao-vaeaode01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T22,P2788,/players/destiny-vaeao-vaeaode01
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T3,P2789,/players/mike-wallace-wallami02
1,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T3,P2789,/players/mike-wallace-wallami02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T24,P2789,/players/mike-wallace-wallami02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T31,P2790,/players/chance-warmack-warmach01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T24,P2790,/players/chance-warmack-warmach01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T24,P2790,/players/chance-warmack-warmach01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T25,P2791,/players/markus-wheaton-wheatma02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T6,P2791,/players/markus-wheaton-wheatma02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T24,P2791,/players/markus-wheaton-wheatma02
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T27,P2792,/players/victor-bolden-boldevi01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T27,P2792,/players/victor-bolden-boldevi01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T4,P2792,/players/victor-bolden-boldevi01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T8,P2793,/players/shon-coleman-colemsh01
1,0,0,0.00,0,0,2,2,0.0,0.0,--,S4,T8,P2793,/players/shon-coleman-colemsh01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T8,P2793,/players/shon-coleman-colemsh01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T27,P2793,/players/shon-coleman-colemsh01
0,0,0,0.00,0,0,7,16,1.0,1.0,--,S5,T28,P2794,/players/brock-coyle-coylebr01
1,0,0,0.00,0,0,38,64,0.5,0.5,--,S4,T27,P2794,/players/brock-coyle-coylebr01
2,0,0,0.00,0,0,4,6,0.0,0.0,--,S3,T27,P2794,/players/brock-coyle-coylebr01
0,0,0,0.00,0,0,8,8,0.0,0.0,--,S4,T8,P2795,/players/matt-dayes-dayesma01
1,0,0,0.00,0,0,1,2,0.0,0.0,--,S3,T27,P2795,/players/matt-dayes-dayesma01
0,0,0,0.00,0,0,3,6,1.0,5.0,--,S5,T5,P2796,/players/ryan-delaire-delairy01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T27,P2796,/players/ryan-delaire-delairy01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T27,P2797,/players/steven-dunbar-dunbast01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T10,P2797,/players/steven-dunbar-dunbast01
0,0,0,0.00,0,0,59,72,0.0,0.0,--,S4,T27,P2798,/players/reuben-foster-fostere02
1,0,0,0.00,0,0,25,29,0.0,0.0,--,S3,T27,P2798,/players/reuben-foster-fostere02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T32,P2799,/players/pierre-garcon-garcopi01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T27,P2799,/players/pierre-garcon-garcopi01
2,0,0,0.00,0,0,3,3,0.0,0.0,--,S3,T27,P2799,/players/pierre-garcon-garcopi01
0,0,0,0.00,0,0,10,16,0.5,4.0,--,S5,T32,P2800,/players/terence-garvin-garvite01
1,0,0,0.00,0,0,16,25,1.0,6.0,--,S4,T28,P2800,/players/terence-garvin-garvite01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T17,P2800,/players/terence-garvin-garvite01
0,0,0,0.00,0,0,1,1,0.0,0.0,--,S5,T28,P2801,/players/garry-gilliam-gilliga02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T27,P2801,/players/garry-gilliam-gilliga02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T27,P2801,/players/garry-gilliam-gilliga02
0,0,0,0.00,0,0,0,1,0.0,0.0,--,S3,T30,P2802,/players/godwin-igwebuike-igwebgo01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T22,P2802,/players/godwin-igwebuike-igwebgo01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T12,P2803,/players/max-mccaffrey-mccafma01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T12,P2803,/players/max-mccaffrey-mccafma01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T27,P2803,/players/max-mccaffrey-mccafma01
0,0,0,0.00,0,0,2,3,0.0,0.0,--,S5,T28,P2804,/players/tyvis-powell-powelty03
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T14,P2804,/players/tyvis-powell-powelty03
2,0,0,0.00,0,0,6,6,0.0,0.0,--,S3,T27,P2804,/players/tyvis-powell-powelty03
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T9,P2804,/players/tyvis-powell-powelty03
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T9,P2805,/players/tyree-robinson-robinty02
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T27,P2805,/players/tyree-robinson-robinty02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T11,P2806,/players/cole-wick-wickco01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T11,P2806,/players/cole-wick-wickco01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T27,P2806,/players/cole-wick-wickco01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T31,P2806,/players/cole-wick-wickco01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T28,P2807,/players/doug-baldwin-baldwdo02
1,0,0,0.00,0,0,3,3,0.0,0.0,--,S4,T28,P2807,/players/doug-baldwin-baldwdo02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T28,P2807,/players/doug-baldwin-baldwdo02
0,0,0,0.00,0,0,4,5,0.0,0.0,--,S5,T5,P2808,/players/ed-dickson-dicksed01
1,0,0,0.00,0,0,2,4,0.0,0.0,--,S4,T5,P2808,/players/ed-dickson-dicksed01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T28,P2808,/players/ed-dickson-dicksed01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T2,P2809,/players/emmanuel-ellerbee-ellerem01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T23,P2810,/players/sebastian-janikowski-janikse01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T23,P2810,/players/sebastian-janikowski-janikse01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T28,P2810,/players/sebastian-janikowski-janikse01
0,1,24,24.00,24,0,10,19,2.0,14.0,--,S4,T28,P2811,/players/nazair-jones-jonesna04
1,0,0,0.00,0,0,2,7,0.0,0.0,--,S3,T28,P2811,/players/nazair-jones-jonesna04
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T28,P2811,/players/nazair-jones-jonesna04
0,0,0,0.00,0,0,3,6,0.0,0.0,--,S4,T28,P2812,/players/tre-madden-maddetr01
1,0,0,0.00,0,0,2,6,0.0,0.0,--,S3,T28,P2812,/players/tre-madden-maddetr01
0,0,0,0.00,0,0,4,4,0.0,0.0,--,S5,T22,P2813,/players/brandon-marshall-marshbr01
1,0,0,0.00,0,0,1,1,0.0,0.0,--,S4,T21,P2813,/players/brandon-marshall-marshbr01
2,0,0,0.00,0,0,1,1,0.0,0.0,--,S3,T28,P2813,/players/brandon-marshall-marshbr01
0,0,0,0.00,0,0,2,3,0.0,0.0,--,S5,T31,P2814,/players/kalan-reed-reedka02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T31,P2814,/players/kalan-reed-reedka02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T31,P2814,/players/kalan-reed-reedka02
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T28,P2814,/players/kalan-reed-reedka02
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S5,T3,P2815,/players/keenan-reynolds-reynoke01
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T3,P2815,/players/keenan-reynolds-reynoke01
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T28,P2815,/players/keenan-reynolds-reynoke01
3,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T28,P2815,/players/keenan-reynolds-reynoke01
0,0,0,0.00,0,0,1,2,0.0,0.0,--,S4,T30,P2816,/players/riley-bullough-bullori01
1,0,0,0.00,0,0,9,14,0.0,0.0,--,S3,T30,P2816,/players/riley-bullough-bullori01
2,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T31,P2816,/players/riley-bullough-bullori01
0,0,0,0.00,0,0,10,15,4.0,15.0,--,S5,T7,P2817,/players/will-clarke-clarkwi02
1,0,0,0.00,0,0,0,0,0.0,0.0,--,S4,T7,P2817,/players/will-clarke-clarkwi02
2,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T30,P2817,/players/will-clarke-clarkwi02
0,2,73,36.50,53,1,59,69,0.0,0.0,--,S5,T30,P2818,/players/christopher-conte-contech01
1,1,0,0.00,0,0,62,77,0.0,0.0,--,S4,T30,P2818,/players/christopher-conte-contech01
2,0,0,0.00,0,0,10,14,0.0,0.0,--,S3,T30,P2818,/players/christopher-conte-contech01
0,0,0,0.00,0,0,2,2,0.0,0.0,--,S5,T30,P2819,/players/alan-cross-crossal01
1,0,0,0.00,0,0,0,1,0.0,0.0,--,S4,T30,P2819,/players/alan-cross-crossal01
2,0,0,0.00,0,0,3,3,0.0,0.0,--,S3,T30,P2819,/players/alan-cross-crossal01
0,0,0,0.00,0,0,0,0,0.0,0.0,--,S3,T30,P2820,/players/donnie-ernsberger-ernsbdo01
1,0,0,0.00,0,0,0,0,0.0,0.0,0,S2,T15,P2820,/players/donnie-ernsberger-ernsbdo01
0,3,28,9.33,15,0,50,66,0.0,0.0,--,S4,T30,P2821,/players/justin-evans-evansju01
1,1,0,0.00,0,0,43,59,0.0,0.0,--,S3,T30,P2821,/players/justin-evans-evansju01
0,4,37,9.25,31t,1,51,57,0.0,0.0,--,S5,T30,P2822,/players/brent-grimes-grimebr01
1,3,67,22.33,39,0,44,49,0.0,0.0,--,S4,T30,P2822,/players/brent-grimes-grimebr01
2,0,0,0.00,0,0,42,48,0.0,0.0,--,S3,T30,P2822,/players/brent-grimes-grimebr01
0,0,0,0.00,0,0,10,12,0.0,0.0,--,S5,T20,P2823,/players/devante-harris-harride05
1,0,0,0.00,0,0,15,18,0.0,0.0,--,S4,T20,P2823,/players/devante-harris-harride05
