,Rec,Yds,Avg,YPG,Long,TD,20+,Tar,YAC,SId,TId,PId,Player
0,0,0,0.00,0.0,0,0,--,1,0,S5,T17,P1918,/players/jakeem-grant-grantja01
1,13,203,15.62,12.7,65t,2,--,22,144,S4,T17,P1918,/players/jakeem-grant-grantja01
2,21,268,12.76,26.8,52t,2,--,34,140,S3,T17,P1918,/players/jakeem-grant-grantja01
3,19,164,8.63,16.4,18,0,0,33,87,S2,T17,P1918,/players/jakeem-grant-grantja01
4,36,373,10.36,26.6,30,1,3,54,167,S1,T17,P1918,/players/jakeem-grant-grantja01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T17,P1920,/players/matt-haack-haackma01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P1920,/players/matt-haack-haackma01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1920,/players/matt-haack-haackma01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1920,/players/matt-haack-haackma01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T29,P1921,/players/nate-holley-hollena01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1921,/players/nate-holley-hollena01
0,16,226,14.12,14.1,64t,1,--,22,43,S4,T24,P1922,/players/mack-hollins-hollima02
1,0,0,0.00,0.0,0,0,--,0,0,S3,T24,P1922,/players/mack-hollins-hollima02
2,10,125,12.50,10.4,20,0,1,22,33,S2,T24,P1922,/players/mack-hollins-hollima02
3,16,176,11.00,11.0,34,1,2,25,29,S1,T17,P1922,/players/mack-hollins-hollima02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T17,P1923,/players/xavien-howard-howarxa01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T17,P1923,/players/xavien-howard-howarxa01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P1923,/players/xavien-howard-howarxa01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1923,/players/xavien-howard-howarxa01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1923,/players/xavien-howard-howarxa01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1924,/players/robert-hunt-huntro04
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1925,/players/noah-igbinoghene-igbinno01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1926,/players/austin-jackson-jacksau01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1927,/players/benito-jones-jonesbe05
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1928,/players/brandon-jones-jonesbr19
0,0,0,0.00,0.0,0,0,--,0,0,S5,T9,P1929,/players/byron-jones-jonesby04
1,0,0,0.00,0.0,0,0,--,0,0,S4,T9,P1929,/players/byron-jones-jonesby04
2,0,0,0.00,0.0,0,0,--,0,0,S3,T9,P1929,/players/byron-jones-jonesby04
3,0,0,0.00,0.0,0,0,0,0,0,S2,T9,P1929,/players/byron-jones-jonesby04
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1929,/players/byron-jones-jonesby04
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P1930,/players/ted-karras-karrate03
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1930,/players/ted-karras-karrate03
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1930,/players/ted-karras-karrate03
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1930,/players/ted-karras-karrate03
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1930,/players/ted-karras-karrate03
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1931,/players/solomon-kindley-kindlso01
0,23,204,8.87,13.6,21,0,2,30,176,S2,T17,P1932,/players/patrick-laird-lairdpa01
1,10,68,6.80,4.2,17,0,0,12,40,S1,T17,P1932,/players/patrick-laird-lairdpa01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T4,P1933,/players/shaq-lawson-lawsosh01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T4,P1933,/players/shaq-lawson-lawsosh01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T4,P1933,/players/shaq-lawson-lawsosh01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T4,P1933,/players/shaq-lawson-lawsosh01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1933,/players/shaq-lawson-lawsosh01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T17,P1934,/players/bobby-mccain-mccaibo02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T17,P1934,/players/bobby-mccain-mccaibo02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P1934,/players/bobby-mccain-mccaibo02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1934,/players/bobby-mccain-mccaibo02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1934,/players/bobby-mccain-mccaibo02
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1935,/players/kirk-merritt-merriki01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T21,P1936,/players/calvin-munson-munsoca01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T21,P1936,/players/calvin-munson-munsoca01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1936,/players/calvin-munson-munsoca01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1936,/players/calvin-munson-munsoca01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1937,/players/chris-myarick-myarich01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1937,/players/chris-myarick-myarich01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1938,/players/nik-needham-needhni01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1938,/players/nik-needham-needhni01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T8,P1939,/players/emmanuel-ogbah-ogbahem01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T8,P1939,/players/emmanuel-ogbah-ogbahem01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T8,P1939,/players/emmanuel-ogbah-ogbahem01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T16,P1939,/players/emmanuel-ogbah-ogbahem01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1939,/players/emmanuel-ogbah-ogbahem01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T12,P1940,/players/adam-pankey-pankead01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T12,P1940,/players/adam-pankey-pankead01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T12,P1940,/players/adam-pankey-pankead01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1940,/players/adam-pankey-pankead01
0,56,744,13.29,49.6,56t,4,--,87,236,S5,T17,P1941,/players/devante-parker-parkede02
1,57,670,11.75,51.5,36,1,--,96,207,S4,T17,P1941,/players/devante-parker-parkede02
2,24,309,12.88,28.1,46,1,--,47,94,S3,T17,P1941,/players/devante-parker-parkede02
3,72,"1,202",16.69,75.1,51,9,21,128,263,S2,T17,P1941,/players/devante-parker-parkede02
4,63,793,12.59,56.6,31,4,10,103,179,S1,T17,P1941,/players/devante-parker-parkede02
0,0,0,0.00,0.0,0,0,--,0,0,S4,T24,P1942,/players/jamal-perry-wiltzjo01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1942,/players/jamal-perry-wiltzjo01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1942,/players/jamal-perry-wiltzjo01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1942,/players/jamal-perry-wiltzjo01
0,9,92,10.22,10.2,25t,1,1,13,33,S1,T17,P1943,/players/malcolm-perry-perryma03
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1944,/players/tyshun-render-rendety01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P1945,/players/elandon-roberts-roberel02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1945,/players/elandon-roberts-roberel02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1945,/players/elandon-roberts-roberel02
3,1,38,38.00,2.4,38t,1,1,1,31,S2,T19,P1945,/players/elandon-roberts-roberel02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1945,/players/elandon-roberts-roberel02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P1946,/players/eric-rowe-roweer01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1946,/players/eric-rowe-roweer01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1946,/players/eric-rowe-roweer01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1946,/players/eric-rowe-roweer01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1946,/players/eric-rowe-roweer01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T11,P1947,/players/jake-rudock-rudocja01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T11,P1947,/players/jake-rudock-rudocja01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T11,P1947,/players/jake-rudock-rudocja01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1947,/players/jake-rudock-rudocja01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1947,/players/jake-rudock-rudocja01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T17,P1948,/players/jason-sanders-sandeja03
1,1,1,1.00,0.1,1t,1,0,1,0,S2,T17,P1948,/players/jason-sanders-sandeja03
2,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1948,/players/jason-sanders-sandeja03
0,12,127,10.58,9.8,31,3,--,14,49,S4,T6,P1949,/players/adam-shaheen-shahead01
1,5,48,9.60,8.0,23,1,--,6,13,S3,T6,P1949,/players/adam-shaheen-shahead01
2,9,74,8.22,9.2,18,0,0,13,38,S2,T6,P1949,/players/adam-shaheen-shahead01
3,12,150,12.50,9.4,43,3,2,22,101,S1,T17,P1949,/players/adam-shaheen-shahead01
0,6,50,8.33,3.3,21,0,--,11,7,S3,T17,P1951,/players/durham-smythe-smythdu01
1,7,65,9.29,4.1,24,0,1,14,10,S2,T17,P1951,/players/durham-smythe-smythdu01
2,26,208,8.00,13.9,19,2,0,29,122,S1,T17,P1951,/players/durham-smythe-smythdu01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1952,/players/jason-strowbridge-strowja01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1953,/players/tua-tagovailoa-tagovtu01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T17,P1954,/players/andrew-van-ginkel-vangian01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1954,/players/andrew-van-ginkel-vangian01
0,1,1,1.00,0.1,1t,1,0,1,1,S2,T17,P1956,/players/christian-wilkins-wilkich01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T17,P1956,/players/christian-wilkins-wilkich01
0,32,428,13.38,53.5,35,3,6,60,61,S2,T17,P1957,/players/preston-williams-willipr02
1,18,288,16.00,36.0,47,4,6,35,42,S1,T17,P1957,/players/preston-williams-willipr02
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P1958,/players/david-andrews-andreda02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1958,/players/david-andrews-andreda02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1958,/players/david-andrews-andreda02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1958,/players/david-andrews-andreda02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1958,/players/david-andrews-andreda02
0,2,39,19.50,4.3,26t,1,1,7,6,S1,T19,P1959,/players/devin-asiasi-asiasde01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1960,/players/jake-bailey-baileja01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1960,/players/jake-bailey-baileja01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1961,/players/jawhaun-bentley-bentlja01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1961,/players/jawhaun-bentley-bentlja01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1961,/players/jawhaun-bentley-bentlja01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1962,/players/rashod-berry-berryra03
0,0,0,0.00,0.0,0,0,--,0,0,S4,T18,P1964,/players/tashawn-bower-bowerta01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T18,P1964,/players/tashawn-bower-bowerta01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1964,/players/tashawn-bower-bowerta01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1966,/players/myles-bryant-bryanmy01
0,17,145,8.53,9.1,18,0,--,20,142,S5,T7,P1967,/players/rex-burkhead-burkhre01
1,30,254,8.47,25.4,23,3,--,36,184,S4,T19,P1967,/players/rex-burkhead-burkhre01
2,14,131,9.36,16.4,25,1,--,20,121,S3,T19,P1967,/players/rex-burkhead-burkhre01
3,27,279,10.33,21.5,32,0,4,38,229,S2,T19,P1967,/players/rex-burkhead-burkhre01
4,25,192,7.68,19.2,24t,3,1,33,207,S1,T19,P1967,/players/rex-burkhead-burkhre01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1968,/players/adam-butler-butlead01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1968,/players/adam-butler-butlead01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1968,/players/adam-butler-butlead01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1968,/players/adam-butler-butlead01
0,1,16,16.00,16.0,16,0,--,1,3,S5,T5,P1969,/players/damiere-byrd-byrdda03
1,10,105,10.50,13.1,31,2,--,17,61,S4,T5,P1969,/players/damiere-byrd-byrdda03
2,1,8,8.00,1.0,8,0,--,2,1,S3,T5,P1969,/players/damiere-byrd-byrdda03
3,32,359,11.22,32.6,58,1,3,46,150,S2,T1,P1969,/players/damiere-byrd-byrdda03
4,47,604,12.85,37.8,42t,1,10,77,172,S1,T19,P1969,/players/damiere-byrd-byrdda03
0,0,0,0.00,0.0,0,0,--,0,0,S5,T23,P1970,/players/shilique-calhoun-calhosh01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T23,P1970,/players/shilique-calhoun-calhosh01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T23,P1970,/players/shilique-calhoun-calhosh01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1970,/players/shilique-calhoun-calhosh01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1970,/players/shilique-calhoun-calhosh01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P1971,/players/joe-cardona-cardojo01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1971,/players/joe-cardona-cardojo01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1971,/players/joe-cardona-cardojo01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1971,/players/joe-cardona-cardojo01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1971,/players/joe-cardona-cardojo01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1973,/players/byron-cowart-cowarby01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1973,/players/byron-cowart-cowarby01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T1,P1974,/players/korey-cunningham-cunniko01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T1,P1974,/players/korey-cunningham-cunniko01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1974,/players/korey-cunningham-cunniko01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T3,P1975,/players/carl-davis-davisca03
1,0,0,0.00,0.0,0,0,--,0,0,S4,T3,P1975,/players/carl-davis-davisca03
2,0,0,0.00,0.0,0,0,--,0,0,S3,T3,P1975,/players/carl-davis-davisca03
3,0,0,0.00,0.0,0,0,0,0,0,S2,T8,P1975,/players/carl-davis-davisca03
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1975,/players/carl-davis-davisca03
0,0,0,0.00,0.0,0,0,--,0,0,S5,T29,P1976,/players/cody-davis-davisco03
1,0,0,0.00,0.0,0,0,--,0,0,S4,T29,P1976,/players/cody-davis-davisco03
2,0,0,0.00,0.0,0,0,--,0,0,S3,T15,P1976,/players/cody-davis-davisco03
3,1,7,7.00,0.4,7,0,0,1,5,S2,T15,P1976,/players/cody-davis-davisco03
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1976,/players/cody-davis-davisco03
0,98,"1,106",11.29,69.1,77t,3,--,159,494,S5,T19,P1978,/players/julian-edelman-edelmju01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1978,/players/julian-edelman-edelmju01
2,74,850,11.49,70.8,36,6,--,108,348,S3,T19,P1978,/players/julian-edelman-edelmju01
3,100,"1,117",11.17,69.8,44,6,13,153,320,S2,T19,P1978,/players/julian-edelman-edelmju01
4,21,315,15.00,52.5,49,0,3,39,64,S1,T19,P1978,/players/julian-edelman-edelmju01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1984,/players/terez-hall-hallte01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1984,/players/terez-hall-hallte01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1985,/players/damien-harris-harrida11
1,5,52,10.40,5.2,15,0,0,7,55,S1,T19,P1985,/players/damien-harris-harrida11
0,12,105,8.75,15.0,18,2,0,24,42,S2,T19,P1986,/players/nkeal-harry-harrynk01
1,33,309,9.36,22.1,30,2,2,57,105,S1,T19,P1986,/players/nkeal-harry-harrynk01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1987,/players/justin-herron-herroju01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T6,P1988,/players/brian-hoyer-hoyerbr01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T27,P1988,/players/brian-hoyer-hoyerbr01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1988,/players/brian-hoyer-hoyerbr01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T14,P1988,/players/brian-hoyer-hoyerbr01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1988,/players/brian-hoyer-hoyerbr01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1989,/players/ryan-izzo-izzory01
1,6,114,19.00,19.0,41,1,3,9,50,S2,T19,P1989,/players/ryan-izzo-izzory01
2,13,199,15.31,16.6,50,0,3,20,68,S1,T19,P1989,/players/ryan-izzo-izzory01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1990,/players/jc-jackson-jacksjc01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1990,/players/jc-jackson-jacksjc01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1990,/players/jc-jackson-jacksjc01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T9,P1991,/players/michael-jackson-jacksmi04
1,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1991,/players/michael-jackson-jacksmi04
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1992,/players/anfernee-jennings-jennian01
0,1,5,5.00,1.2,5,0,0,2,1,S2,T19,P1993,/players/jakob-johnson-johnsja27
1,8,35,4.38,2.2,12,1,0,9,20,S1,T19,P1993,/players/jakob-johnson-johnsja27
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P1994,/players/jonathan-jones-jonesjo12
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1994,/players/jonathan-jones-jonesjo12
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1994,/players/jonathan-jones-jonesjo12
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1994,/players/jonathan-jones-jonesjo12
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1994,/players/jonathan-jones-jonesjo12
0,3,16,5.33,2.7,8,0,0,5,1,S1,T19,P1995,/players/dalton-keene-keeneda02
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1997,/players/cassh-maluia-maluica01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P1998,/players/shaquille-mason-masonsh01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P1998,/players/shaquille-mason-masonsh01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P1998,/players/shaquille-mason-masonsh01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P1998,/players/shaquille-mason-masonsh01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P1998,/players/shaquille-mason-masonsh01
0,26,359,13.81,23.9,35,0,9,41,114,S2,T19,P2001,/players/jakobi-meyers-meyerja01
1,59,729,12.36,52.1,35,0,11,81,216,S1,T19,P2001,/players/jakobi-meyers-meyerja01
0,7,50,7.14,3.8,13,0,--,11,50,S3,T19,P2002,/players/sony-michel-micheso01
1,12,94,7.83,5.9,19,0,0,20,121,S2,T19,P2002,/players/sony-michel-micheso01
2,7,114,16.29,12.7,31t,1,2,9,110,S1,T19,P2002,/players/sony-michel-micheso01
0,30,307,10.23,34.1,39,7,--,56,78,S5,T14,P2003,/players/donte-moncrief-moncrdo01
1,26,391,15.04,32.6,60t,2,--,47,79,S4,T14,P2003,/players/donte-moncrief-moncrdo01
2,48,668,13.92,41.8,80t,3,--,89,252,S3,T15,P2003,/players/donte-moncrief-moncrdo01
3,4,18,4.50,3.6,11,0,0,15,3,S2,T25,P2003,/players/donte-moncrief-moncrdo01
4,1,15,15.00,2.5,15,0,0,2,14,S1,T19,P2003,/players/donte-moncrief-moncrdo01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T5,P2004,/players/cam-newton-newtoca02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T5,P2004,/players/cam-newton-newtoca02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T5,P2004,/players/cam-newton-newtoca02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T5,P2004,/players/cam-newton-newtoca02
4,2,35,17.50,2.3,19t,1,0,2,18,S1,T19,P2004,/players/cam-newton-newtoca02
0,2,34,17.00,4.2,29,0,1,4,16,S2,T19,P2005,/players/gunner-olszewski-olszegu01
1,5,62,12.40,4.8,38t,1,1,5,35,S1,T19,P2005,/players/gunner-olszewski-olszegu01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2006,/players/michael-onwenu-onwenmi01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T26,P2007,/players/adrian-phillips-phillad01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T26,P2007,/players/adrian-phillips-phillad01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T26,P2007,/players/adrian-phillips-phillad01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T26,P2007,/players/adrian-phillips-phillad01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2007,/players/adrian-phillips-phillad01
0,0,0,0.00,0.0,0,0,--,1,0,S5,T19,P2009,/players/matt-slater-slatema02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P2009,/players/matt-slater-slatema02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P2009,/players/matt-slater-slatema02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2009,/players/matt-slater-slatema02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2009,/players/matt-slater-slatema02
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2011,/players/jarrett-stidham-stidhja01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2011,/players/jarrett-stidham-stidhja01
0,1,4,4.00,0.7,4,0,0,2,8,S1,T19,P2012,/players/jj-taylor-taylojj01
0,0,0,0.00,0.0,0,0,--,0,0,S5,T19,P2013,/players/joe-thuney-thunejo01
1,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P2013,/players/joe-thuney-thunejo01
2,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P2013,/players/joe-thuney-thunejo01
3,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2013,/players/joe-thuney-thunejo01
4,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2013,/players/joe-thuney-thunejo01
0,0,0,0.00,0.0,0,0,--,0,0,S3,T13,P2014,/players/nick-thurman-thurmni01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2014,/players/nick-thurman-thurmni01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2014,/players/nick-thurman-thurmni01
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2015,/players/josh-uche-uchejo01
0,60,551,9.18,34.4,61,5,--,86,512,S5,T19,P2016,/players/james-white-whiteja06
1,56,429,7.66,30.6,27,3,--,72,340,S4,T19,P2016,/players/james-white-whiteja06
2,87,751,8.63,46.9,42,7,--,123,665,S3,T19,P2016,/players/james-white-whiteja06
3,72,645,8.96,43.0,59,5,9,95,530,S2,T19,P2016,/players/james-white-whiteja06
4,49,375,7.65,26.8,34,1,4,62,411,S1,T19,P2016,/players/james-white-whiteja06
0,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2017,/players/kristian-wilkerson-wilkekr01
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2018,/players/joejuan-williams-willijo31
1,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2018,/players/joejuan-williams-willijo31
0,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2019,/players/chase-winovich-winovch01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2019,/players/chase-winovich-winovch01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T19,P2020,/players/deatrich-wise-wisede02
1,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P2020,/players/deatrich-wise-wisede02
2,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2020,/players/deatrich-wise-wisede02
3,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2020,/players/deatrich-wise-wisede02
0,0,0,0.00,0.0,0,0,--,0,0,S3,T19,P2021,/players/isaiah-wynn-wynnis01
1,0,0,0.00,0.0,0,0,0,0,0,S2,T19,P2021,/players/isaiah-wynn-wynnis01
2,0,0,0.00,0.0,0,0,0,0,0,S1,T19,P2021,/players/isaiah-wynn-wynnis01
0,2,29,14.50,7.2,16,0,0,2,30,S1,T19,P2022,/players/isaiah-zuber-zuberis01
0,7,58,8.29,4.1,13,0,--,13,65,S3,T24,P2023,/players/josh-adams-adamsjo09
1,0,0,0.00,0.0,0,0,0,0,0,S2,T24,P2023,/players/josh-adams-adamsjo09
2,6,29,4.83,3.6,11,0,0,8,24,S1,T22,P2023,/players/josh-adams-adamsjo09
0,0,0,0.00,0.0,0,0,--,0,0,S5,T14,P2024,/players/henry-anderson-anderhe02
1,0,0,0.00,0.0,0,0,--,0,0,S4,T14,P2024,/players/henry-anderson-anderhe02
2,0,0,0.00,0.0,0,0,--,0,0,S3,T22,P2024,/players/henry-anderson-anderhe02
3,0,0,0.00,0.0,0,0,0,0,0,S2,T22,P2024,/players/henry-anderson-anderhe02
4,0,0,0.00,0.0,0,0,0,0,0,S1,T22,P2024,/players/henry-anderson-anderhe02
0,0,0,0.00,0.0,0,0,0,0,0,S2,T22,P2026,/players/blessuan-austin-austibl01
1,0,0,0.00,0.0,0,0,0,0,0,S1,T22,P2026,/players/blessuan-austin-austibl01
0,0,0,0.00,0.0,0,0,--,0,0,S4,T14,P2027,/players/tarell-basham-bashata01
1,0,0,0.00,0.0,0,0,--,0,0,S3,T14,P2027,/players/tarell-basham-bashata01
2,0,0,0.00,0.0,0,0,0,0,0,S2,T22,P2027,/players/tarell-basham-bashata01
3,0,0,0.00,0.0,0,0,0,0,0,S1,T22,P2027,/players/tarell-basham-bashata01
